word	count	candidate	candidate_count	score
dungjouse	4	dungjui	141	0.750
akiheiyun	4	aseiyun	106	0.750
mutan	4	mun	534	0.750
mutan	4	man	381	0.750
ahilouna	4	lailunga	86	0.750
ahinchom	4	nahinkho	54	0.750
achenden	4	chengsen	63	0.750
kiheiyun	4	keiyuvin	129	0.750
gamve	4	gam	1203	0.750
thahatsana	4	thahat	257	0.750
thahatsana	4	tahsan	282	0.750
senir	4	sei	279	0.750
tilkhouvin	4	touvin	115	0.750
nadiu	4	nau	401	0.750
nadiu	4	nai	168	0.750
golan	4	gol	123	0.750
nahinsot	4	nahinkho	54	0.750
jingjengin	4	jingin	260	0.750
jingjengin	4	jengin	1338	0.750
save	4	avet	73	0.750
save	4	aven	57	0.750
kakiheiyin	4	keiyin	404	0.750
najen	4	nan	549	0.750
nakilhai	4	kilhaina	255	0.750
asemthuu	4	kisemthu	70	0.750
kathumop	4	kathupeh	90	0.750
luiho	4	lui	73	0.750
luiho	4	lih	75	0.750
agaholdoh	4	aboldoh	72	0.750
navuh	4	nau	401	0.750
navuh	4	nah	222	0.750
thalo	4	tho	96	0.750
asoa	4	nasa	160	0.750
asoa	4	masa	285	0.750
huham	4	ham	2327	0.750
nahao	4	nao	86	0.750
aham	4	kham	69	0.750
kagondoh	4	aphondoh	76	0.750
kakum	4	kum	1169	0.750
nakhanga	4	nachunga	130	0.750
bongnoiha	4	bongnou	60	0.750
kahinsah	4	kahinkho	58	0.750
doute	4	dou	188	0.750
ka-um	4	kum	1169	0.750
ka-um	4	kam	79	0.750
dinna	4	din	1335	0.750
talai	4	tai	2148	0.750
megid	4	mei	129	0.750
thau	4	thum	561	0.750
kajui	4	kai	121	0.750
iath	4	itih	142	0.750
iath	4	atoh	173	0.750
pelet	4	pet	290	0.750
anach	4	ana	292	0.750
goula	4	gul	55	0.750
goula	4	gou	118	0.750
ahopa	4	apa	292	0.750
kahoppeh	4	kathupeh	90	0.750
khelu	4	khu	738	0.750
hesa	4	hela	56	0.750
hesa	4	esau	110	0.750
laiho	4	lih	75	0.750
laiho	4	lai	767	0.750
vedin	4	vin	106	0.750
vedin	4	ven	241	0.750
vedin	4	vei	61	0.750
gadel	4	gel	217	0.750
gadel	4	gal	622	0.750
tulaiyin	4	nalaiyin	71	0.750
jengtauvin	4	jengun	124	0.750
jengtauvin	4	jengin	1338	0.750
etam	4	atam	66	0.750
bodoh	4	boh	166	0.750
ajatauvin	4	atouvin	53	0.750
ajatauvin	4	atiuvin	259	0.750
ajatauvin	4	ataovin	50	0.750
nadai	4	nai	168	0.750
aumlouna	4	aloupina	59	0.750
nahinsah	4	nahinkho	54	0.750
elihu	4	eli	118	0.750
chavaiyin	4	chauvin	62	0.750
anusa	4	asa	162	0.750
anusa	4	anu	184	0.750
anusa	4	ana	292	0.750
louse	4	lou	2148	0.750
kulsunga	4	kamsunga	60	0.750
jesh	4	jesu	735	0.750
ahinlaisen	4	ahinla	564	0.750
ahinlaisen	4	ahinai	139	0.750
rath	4	atoh	173	0.750
rath	4	athu	197	0.750
rath	4	athi	223	0.750
idin	4	ding	14897	0.750
asuthengin	4	atheng	105	0.750
athumvei	4	kathusei	73	0.750
atengchan	4	athenga	54	0.750
jeshi	4	jeh	972	0.750
akiveina	4	akimvela	55	0.750
laiseuvin	4	lhauvin	66	0.750
tujengin	4	jenguvin	296	0.750
atana	4	ana	292	0.750
akisadoh	4	kipatdoh	72	0.750
chujo	4	chu	25976	0.750
ngaitona	4	gitlouna	62	0.750
lunghemin	4	lunghan	67	0.750
lunghemin	4	lhungin	94	0.750
kibai	4	kai	121	0.750
alhahsah	4	nalhacha	50	0.750
anutauve	4	gamtauve	63	0.750
anutauve	4	ahitauve	114	0.750
asaiyun	4	aseiyuvin	74	0.750
abenguvin	4	apeuvin	69	0.750
atunguvin	4	atouvin	53	0.750
kithopin	4	kikhopna	230	0.750
ahah	4	thah	176	0.750
tamarin	4	tamtah-in	54	0.750
becai	4	bei	168	0.750
a-angsung	4	ainsung	106	0.750
velin	4	vin	106	0.750
velin	4	ven	241	0.750
neho	4	jeho	83	0.750
neho	4	eiho	468	0.750
asole	4	ase	52	0.750
toute	4	tou	253	0.750
math	4	umah	62	0.750
atheichang	4	atheng	105	0.750
atheichang	4	achang	87	0.750
akichenpia	4	akihei	71	0.750
akilhahjol	4	akilah	108	0.750
taovu	4	tou	253	0.750
taovu	4	tao	113	0.750
adat	4	asat	174	0.750
adat	4	ajat	82	0.750
khumu	4	kum	1169	0.750
khumu	4	khu	738	0.750
kadop	4	kap	134	0.750
kabeh	4	keh	189	0.750
kabeh	4	kah	260	0.750
neipedoh	4	naseipeh	72	0.750
vanmi	4	van	514	0.750
vanmi	4	vai	113	0.750
maichanga	4	miching	83	0.750
maichanga	4	masanga	508	0.750
maichanga	4	maicham	461	0.750
avut	4	avet	73	0.750
avut	4	amut	56	0.750
avut	4	alut	184	0.750
nagoi	4	noi	85	0.750
nagoi	4	nao	86	0.750
nagoi	4	nai	168	0.750
asubeiyin	4	aseiyun	106	0.750
adram	4	ada	148	0.750
lekhasuna	4	lekhabu	95	0.750
hamu	4	namu	150	0.750
eon	4	eihon	128	0.750
salma	4	sam	76	0.750
attai	4	ati	3544	0.750
jeda	4	juda	143	0.750
abdi	4	adih	367	0.750
abdi	4	adei	54	0.750
amzi	4	amit	133	0.750
amzi	4	amin	368	0.750
ulam	4	lama	909	0.750
ammi	4	amit	133	0.750
ammi	4	amin	368	0.750
ammi	4	amai	92	0.750
sallu	4	sau	63	0.750
jasho	4	jah	2028	0.750
abad	4	aban	64	0.750
abad	4	abah	77	0.750
ipoh	4	apoh	94	0.750
kajo	4	khao	81	0.750
kajo	4	ajot	72	0.750
thingkil	4	thingpel	58	0.750
tolom	4	tol	136	0.750
minthan	4	manthahna	86	0.750
asima	4	asa	162	0.750
asima	4	ama	4814	0.750
kikheldoh	4	kipedoh	57	0.750
mangtauvin	4	mangin	86	0.750
azgad	4	aga	203	0.750
ater	4	nate	68	0.750
ater	4	kate	74	0.750
kithahsah	4	kitahna	74	0.750
kithahsah	4	khohsah	68	0.750
tenai	4	ten	126	0.750
enai	4	teni	781	0.750
enai	4	ngai	307	0.750
anpha	4	apa	292	0.750
kit'a	4	kit	1961	0.750
agonu	4	anu	184	0.750
louhel'in	4	louhela	98	0.750
lathemho	4	thempuho	183	0.750
kipo	4	kipe	54	0.750
kipo	4	kipa	99	0.750
lut'a	4	lut	1182	0.750
kagon	4	kon	867	0.750
kadah	4	kah	260	0.750
ahinchot	4	nahinkho	54	0.750
ahinchot	4	kahinkho	58	0.750
seithang	4	meilhang	69	0.750
kalua	4	kal	154	0.750
hehen	4	hen	1405	0.750
tucha	4	tua	265	0.750
tucha	4	tha	421	0.750
kanabenga	4	kahenga	240	0.750
kaseipoi	4	kaseipeh	166	0.750
alungchang	4	achang	87	0.750
apengdoh	4	aphondoh	76	0.750
apengdoh	4	ahingdoh	80	0.750
bemin	4	bei	168	0.750
abal	4	abol	678	0.750
abal	4	aban	64	0.750
abal	4	abah	77	0.750
ahinven	4	alhinguve	66	0.750
pehen	4	pen	562	0.750
pehen	4	peh	984	0.750
kitildoh	4	kipatdoh	72	0.750
a-it	4	anit	69	0.750
a-it	4	amit	133	0.750
mohel	4	mol	103	0.750
mohel	4	moh	92	0.750
lahol	4	lal	71	0.750
a-ina	4	ana	292	0.750
a-ina	4	ain	70	0.750
adeiyun	4	aseiyuvin	74	0.750
thaneiya	4	thuseiya	54	0.750
angaichate	4	achate	92	0.750
kichu	4	khu	738	0.750
eilhamon	4	meilhang	69	0.750
dihje	4	dih	110	0.750
ahepouvin	4	atouvin	53	0.750
ahepouvin	4	apeuvin	69	0.750
mid	4	midih	152	0.750
ajapouvin	4	atouvin	53	0.750
ajapouvin	4	ataovin	50	0.750
ajapouvin	4	apeuvin	69	0.750
alumu	4	aum	498	0.750
alumu	4	amu	259	0.750
alumu	4	alu	60	0.750
kalum	4	kum	1169	0.750
kalum	4	kam	79	0.750
soh-u	4	soh	1724	0.750
nagu	4	naum	139	0.750
nagu	4	napu	150	0.750
na-inheng	4	nahenga	221	0.750
penpi	4	pen	562	0.750
lamvaiya	4	lamkaipa	146	0.750
sumba	4	sum	164	0.750
akat	4	khat	5531	0.750
akat	4	kati	260	0.750
aken	4	khen	97	0.750
lagol	4	lal	71	0.750
kohom	4	kom	82	0.750
nehen	4	neh	370	0.750
nasamjang	4	namdang	50	0.750
gamchang	4	gal-hang	58	0.750
nave	4	nate	68	0.750
nave	4	name	69	0.750
nave	4	avet	73	0.750
anuh	4	nanu	58	0.750
anuh	4	asuh	176	0.750
tinte	4	tin	2324	0.750
kakoiyin	4	pakaiyin	2439	0.750
katildoh	4	kipatdoh	72	0.750
kaphongdoh	4	kondoh	76	0.750
mounu	4	mun	534	0.750
mounu	4	mon	53	0.750
kajoh	4	kah	260	0.750
mantama	4	manthahna	86	0.750
gimu	4	ngim	71	0.750
seise	4	sei	279	0.750
kale	4	kile	235	0.750
kale	4	kate	74	0.750
ates	4	nate	68	0.750
ates	4	kate	74	0.750
kachuhsah	4	khohsah	68	0.750
kachuhsah	4	kalchuh	98	0.750
tousa	4	tua	265	0.750
tousa	4	tou	253	0.750
kiphu	4	khu	738	0.750
ninu	4	nanu	58	0.750
ninu	4	jinu	105	0.750
kijen	4	kin	170	0.750
kijen	4	ken	207	0.750
kakin	4	kin	170	0.750
athalchang	4	achang	87	0.750
hiho	4	thih	135	0.750
agiloupa	4	gitlouna	62	0.750
agiloupa	4	aloupina	59	0.750
saphe	4	sah	862	0.750
nasohchan	4	nasohpa	72	0.750
achungchon	4	achung	72	0.750
nakhosunga	4	nahung	187	0.750
naneuvin	4	nahiuvin	53	0.750
asunglam	4	lhanglam	66	0.750
lutji	4	lut	1182	0.750
lutji	4	lui	73	0.750
iba	4	ibola	91	0.750
ngaichatna	4	nachan	56	0.750
paisa	4	pai	454	0.750
agan	4	ngan	60	0.750
agan	4	asan	98	0.750
lhanglen	4	lhanglam	66	0.750
pumun	4	pum	121	0.750
aumji	4	aum	498	0.750
latah	4	lah	2318	0.750
ahedoh-in	4	ahetdoh	97	0.750
na-e	4	nate	68	0.750
na-e	4	name	69	0.750
seki	4	saki	56	0.750
seki	4	asei	605	0.750
atitauvin	4	atouvin	53	0.750
moupuina	4	aloupina	59	0.750
nitah	4	nit	106	0.750
nitah	4	nia	203	0.750
kasum	4	kum	1169	0.750
bomin	4	bon	78	0.750
konu	4	kong	265	0.750
konu	4	kona	2089	0.750
lugu	4	lung	940	0.750
tol'a	4	tol	136	0.750
duhan	4	dan	614	0.750
lahtouvin	4	lhauvin	66	0.750
tadem	4	tem	64	0.750
tadem	4	tam	214	0.750
bangtah-in	4	bangin	925	0.750
annas	4	ana	292	0.750
chemhema	4	chemjama	109	0.750
hunglhun	4	hunguvin	53	0.750
komle	4	kom	82	0.750
komle	4	kol	76	0.750
nangmatah	4	nasatah	81	0.750
nangmatah	4	nangman	1477	0.750
tahle	4	tah	2366	0.750
panho	4	pan	294	0.750
panho	4	pah	76	0.750
thilpehho	4	thilpha	231	0.750
thilpehho	4	thilkeo	84	0.750
chutichu	4	chutileh	116	0.750
akisauvin	4	atiuvin	259	0.750
akisauvin	4	akouvin	86	0.750
akisauvin	4	akisune	52	0.750
nanghotoh	4	nanghon	605	0.750
dolu	4	dola	50	0.750
lungdehat	4	lungset	187	0.750
lungdehat	4	lunghan	67	0.750
jovin	4	jon	167	0.750
heleu	4	hel	1082	0.750
kalhangsap	4	khanga	51	0.750
itahsanu	4	natahsan	70	0.750
dehat	4	det	83	0.750
dehat	4	deh	296	0.750
aheipouvin	4	ahipoi	353	0.750
pumpaiya	4	pumpia	115	0.714
anathoth	4	anatoh	96	0.714
akhaipeh	4	kaseipeh	166	0.625
kisimpeh	4	kaseipeh	166	0.625
louchalna	4	louhela	98	0.625
namithi	4	namtin	514	0.615
natahsah	4	natha	60	0.615
akoipoi	4	akhopi	206	0.615
mounu	4	mongu	57	0.600
aphahpa	4	achapa	270	0.462
amailam	4	mariam	59	0.308
ahinlah	4	achilhah	67	0.267
ipijehinem	5	ipijeh-inem	93	0.952
bonchauvin	5	abonchauvin	302	0.952
nachunguvah	5	nachunguva	87	0.952
achanglhah	5	changlhah	337	0.947
naseiyuvin	5	aseiyuvin	74	0.947
napathenu	5	na-pathenu	105	0.947
lengvaipo	5	lengvaipoh	69	0.947
kagamsunga	5	agamsunga	105	0.947
amunthenga	5	munthenga	66	0.947
akelngoite	5	kelngoite	59	0.947
gaseiyuvin	5	aseiyuvin	74	0.947
naseijuite	5	aseijuite	115	0.947
achunguvah	5	achunguva	149	0.947
lamkaihon	5	lamkaiho	63	0.941
kasepaite	5	asepaite	94	0.941
athitauve	5	ahitauve	114	0.941
athuseiya	5	thuseiya	54	0.941
kagamsung	5	agamsung	178	0.941
kikhopnaa	5	kikhopna	230	0.941
lhingin	5	alhingin	178	0.933
akitahna	5	kitahna	74	0.933
angahmun	5	ngahmun	267	0.933
shechema	5	shechem	64	0.933
tenggola	5	tenggol	102	0.933
ameikong	5	meikong	143	0.933
jerichoa	5	jericho	65	0.933
lah-uva	5	alah-uva	64	0.933
lenggama	5	lenggam	180	0.933
aponsilu	5	aponsil	120	0.933
athiuvin	5	atiuvin	259	0.933
athiuvin	5	ahiuvin	703	0.933
akipedoh	5	kipedoh	57	0.933
aloupia	5	aloupina	59	0.933
katouvin	5	atouvin	53	0.933
chapateu	5	chapate	543	0.933
asolchah	5	solchah	77	0.933
christaa	5	christa	564	0.933
kahijeh	5	ahijeh	111	0.923
nahijeh	5	ahijeh	111	0.923
ahaitai	5	ahitai	1652	0.923
pathenu	5	pathen	3403	0.923
anatong	5	natong	91	0.923
ahungu	5	ahungun	91	0.923
thilou	5	theilou	101	0.923
khoppin	5	khoppi	166	0.923
namiten	5	namite	140	0.923
akhovah	5	khovah	203	0.923
kahunge	5	kahung	148	0.923
khoppia	5	khoppi	166	0.923
khoppia	5	khopia	562	0.923
hidinga	5	hiding	132	0.923
phungin	5	hungin	67	0.923
gideoni	5	gideon	57	0.923
ngaida	5	ngaidam	59	0.923
kimanga	5	kimang	52	0.923
achangu	5	achanu	69	0.923
achangu	5	achang	87	0.923
chennan	5	chenna	181	0.923
abanin	5	abangin	56	0.923
amangun	5	amanun	108	0.923
achanun	5	achanu	69	0.923
adangka	5	dangka	314	0.923
nahiti	5	nahitai	57	0.923
ahiltan	5	ahitan	322	0.923
ahintan	5	ahitan	322	0.923
anithum	5	nithum	86	0.923
hinpoh	5	ahinpoh	70	0.923
danthum	5	danthu	402	0.923
kaimang	5	kimang	52	0.923
neiphin	5	neihin	162	0.923
achapan	5	achapa	270	0.923
athempu	5	thempu	337	0.923
ngaitou	5	ngaito	95	0.923
akholna	5	kholna	72	0.923
akipana	5	kipana	209	0.923
kalungu	5	kalung	154	0.923
nahengu	5	naheng	61	0.923
thulema	5	thulem	86	0.923
polamah	5	polama	61	0.923
amihem	5	mihem	1623	0.909
lamle	5	lamlen	51	0.909
eihing	5	eihin	89	0.909
gapang	5	apang	92	0.909
jengle	5	jenge	384	0.909
kasung	5	asung	82	0.909
anaboh	5	naboh	61	0.909
alumin	5	aumin	203	0.909
lenpi	5	lengpi	51	0.909
asapha	5	asaph	51	0.909
kading	5	ading	82	0.909
kah-in	5	kahin	492	0.909
achona	5	achon	72	0.909
ahungu	5	ahung	2803	0.909
akitim	5	akiti	61	0.909
kichan	5	kicha	139	0.909
vapang	5	apang	92	0.909
achule	5	chule	5992	0.909
gamsah	5	gamsa	100	0.909
thilou	5	hilou	381	0.909
massah	5	masah	97	0.909
amiten	5	miten	300	0.909
amiten	5	amite	243	0.909
gachen	5	achen	209	0.909
kahepi	5	kahei	53	0.909
achap	5	achapa	270	0.909
podoh	5	potdoh	167	0.909
lhah-a	5	lah-a	120	0.909
asopin	5	asopi	67	0.909
thilo	5	thilto	950	0.909
jadoh	5	jamdoh	58	0.909
ikilah	5	kilah	138	0.909
nathah	5	natha	60	0.909
ngamna	5	gamna	106	0.909
na-nga	5	nanga	96	0.909
akitit	5	akiti	61	0.909
lenge	5	lengte	133	0.909
dingsa	5	dinga	3640	0.909
kulpia	5	kulpi	169	0.909
apaite	5	apate	58	0.909
bolnan	5	bolna	68	0.909
kitpa	5	kitipa	691	0.909
agimna	5	gimna	50	0.909
kathah	5	katha	51	0.909
hihin	5	hih-in	235	0.909
lekhan	5	lekha	213	0.909
kakom	5	kakoma	59	0.909
thinaa	5	thina	189	0.909
iding	5	hiding	132	0.909
kalungthimin	5	kalungthim	88	0.909
tahsah	5	tahsa	204	0.909
gamsai	5	gamsa	100	0.909
mangpa	5	manga	76	0.909
kangai	5	angai	100	0.909
atalen	5	talen	155	0.909
khana	5	khanga	51	0.909
tinah	5	twinah	65	0.909
hihun	5	hih-un	143	0.909
hihun	5	hichun	1169	0.909
temna	5	themna	64	0.909
chungnungpa	5	chungnung	174	0.900
agaseitauve	5	aseitauve	68	0.900
theichangga	5	theichang	53	0.900
lengpileiya	5	lengpilei	66	0.900
achunguvah	5	nachunguva	87	0.900
ipijehinem	5	ijehinem	50	0.889
ikhut	5	khut	768	0.889
sadel	5	adel	53	0.889
khosa	5	khoa	562	0.889
nanua	5	nanu	58	0.889
alhim	5	ahim	68	0.889
munna	5	muna	279	0.889
khume	5	khum	322	0.889
tangu	5	tang	119	0.889
hiyah	5	hiya	289	0.889
tolna	5	tola	132	0.889
alungsunga	5	angsunga	489	0.889
athim	5	thim	87	0.889
athim	5	athi	223	0.889
athim	5	ahim	68	0.889
hitau	5	hita	518	0.889
tuma	5	thuma	55	0.889
natom	5	nato	62	0.889
akiho	5	akho	75	0.889
nagah	5	ngah	147	0.889
nagah	5	agah	71	0.889
asaki	5	saki	56	0.889
kitil	5	kiti	553	0.889
masaa	5	masa	285	0.889
achap	5	chap	58	0.889
sela	5	selah	73	0.889
natho	5	nato	62	0.889
agela	5	agel	72	0.889
alheh	5	lheh	449	0.889
akhao	5	khao	81	0.889
akhao	5	akho	75	0.889
thilo	5	thil	1731	0.889
nakap	5	akap	94	0.889
thiho	5	thih	135	0.889
nagon	5	agon	51	0.889
naloi	5	aloi	64	0.889
kisap	5	kisa	53	0.889
napon	5	apon	54	0.889
na-pa	5	napa	112	0.889
hamin	5	amin	368	0.889
napathenu	5	na-pathen	210	0.889
napathenu	5	a-pathenu	52	0.889
achea	5	ache	143	0.889
kasu	5	kasuh	155	0.889
kagamsunga	5	kamsunga	60	0.889
panun	5	anun	134	0.889
kahuh	5	khuh	52	0.889
lamna	5	lama	909	0.889
amau	5	amanu	394	0.889
lenge	5	leng	898	0.889
masai	5	masa	285	0.889
kaneo	5	aneo	50	0.889
athan	5	atha	146	0.889
ajin	5	ajinu	120	0.889
ajin	5	ajing	58	0.889
athitauve	5	nahitauve	56	0.889
acheu	5	ache	143	0.889
kitpa	5	kipa	99	0.889
mihoa	5	miho	843	0.889
chul	5	chule	5992	0.889
jehon	5	jeho	83	0.889
kagamsung	5	agamsunga	105	0.889
thimu	5	thim	87	0.889
kakom	5	akom	61	0.889
kalhi	5	kahi	570	0.889
huile	5	hile	192	0.889
kihup	5	khup	73	0.889
iding	5	ding	14897	0.889
akamu	5	kamu	115	0.889
akamu	5	akam	56	0.889
alhet	5	ahet	126	0.889
nasum	5	naum	139	0.889
gasam	5	asam	70	0.889
akana	5	kana	59	0.889
khana	5	khan	52	0.889
khana	5	kana	59	0.889
kisoa	5	kisa	53	0.889
tinah	5	tina	77	0.889
aponu	5	apon	54	0.889
komah	5	koma	414	0.889
unate	5	nate	68	0.889
huna	5	hunga	74	0.889
huna	5	houna	67	0.889
nahitauvin	5	nahiuvin	53	0.889
chengden	5	chengsen	63	0.875
hinguvin	5	hunguvin	53	0.875
hinguvin	5	dinguvin	73	0.875
anatouvin	5	atouvin	53	0.875
thilphajo	5	thilpha	231	0.875
abanchan	5	abonchan	639	0.875
kihetsah	5	kiletsah	81	0.875
akoiyuvin	5	akouvin	86	0.875
atichunga	5	achunga	249	0.875
nahetsoh	5	nahetdoh	67	0.875
lengvaipo	5	lengvai	215	0.875
anadonbut	5	adonbut	415	0.875
anaseiyun	5	aseiyun	106	0.875
athuseiya	5	athusei	97	0.875
thuseipa	5	thuseiya	54	0.875
tilouvin	5	hilouvin	80	0.875
athiuvin	5	nahiuvin	53	0.875
nu-ngahnu	5	nu-ngah	93	0.875
alhengin	5	alhingin	178	0.875
apateuvin	5	apeuvin	69	0.875
kahilchah	5	kailhah	78	0.875
michingte	5	miching	83	0.875
kakinepna	5	kinepna	84	0.875
chapateu	5	achapate	177	0.875
migilouho	5	migilou	106	0.875
akihuhdoh	5	ahuhdoh	76	0.875
lhangsam	5	lhanglam	66	0.875
akimvelin	5	akimvel	57	0.875
naheuvin	5	nahiuvin	53	0.875
naheuvin	5	acheuvin	70	0.875
nahengu	5	nahenguva	97	0.875
lunghanga	5	lunghan	67	0.875
leingan	5	lengpan	413	0.857
kino	5	kin	170	0.857
athisoh	5	thilsoh	81	0.857
ahaitai	5	nahitai	57	0.857
ahaitai	5	kahitai	61	0.857
lhingin	5	lhungin	94	0.857
lhingin	5	ahingin	192	0.857
konuvin	5	akouvin	86	0.857
agapetai	5	apetai	69	0.857
pathenu	5	pathena	133	0.857
aunu	5	anu	184	0.857
kasung	5	kamsunga	60	0.857
jali	5	jal	156	0.857
abohtai	5	aboltai	53	0.857
tema	5	tem	64	0.857
ahintoh	5	ahinpoh	70	0.857
naa	5	nasa	160	0.857
naa	5	napa	112	0.857
akel	5	kel	109	0.857
changsal	5	changa	221	0.857
toh-uvin	5	touvin	115	0.857
vetauvin	5	veuvin	198	0.857
chum	5	chu	25976	0.857
aumu	5	aum	498	0.857
aumu	5	amu	259	0.857
aheidoh	5	aseidoh	71	0.857
aheidoh	5	ahetdoh	97	0.857
ginu	5	gin	245	0.857
puidohna	5	puidoh	95	0.857
dimsetna	5	dimset	151	0.857
hichetah	5	hichea	665	0.857
phatseh	5	khatseh	137	0.857
tuma	5	uma	214	0.857
tuma	5	tua	265	0.857
khap	5	kha	116	0.857
khap	5	kap	134	0.857
athiltou	5	ahilou	77	0.857
anabolsa	5	anabol	115	0.857
sela	5	sel	53	0.857
asau	5	sau	63	0.857
asau	5	asa	162	0.857
log	5	long	225	0.857
ljemtia	5	ijemtia	82	0.857
twilong	5	thilong	53	0.857
ahijeh-a	5	ahijeh	111	0.857
nasopinu	5	nasopi	54	0.857
kitepsa	5	kitepna	334	0.857
ania	5	nia	203	0.857
ania	5	ana	292	0.857
ineh	5	neh	370	0.857
phungin	5	lhungin	94	0.857
phungin	5	ahungin	211	0.857
enan	5	nan	549	0.857
koa	5	kona	2089	0.857
koa	5	koma	414	0.857
koa	5	khoa	562	0.857
changmai	5	changa	221	0.857
igal	5	gal	622	0.857
galo	5	gal	622	0.857
galo	5	alo	64	0.857
saa	5	sana	459	0.857
anahing	5	ganhing	112	0.857
nol	5	ngol	90	0.857
kicheng	5	hicheng	557	0.857
anatiuve	5	atiuve	386	0.857
apunsah	5	apansah	84	0.857
pule	5	pul	59	0.857
agacheng	5	acheng	87	0.857
lhadohna	5	lhahna	53	0.857
thaovin	5	thouvin	53	0.857
thaovin	5	ataovin	50	0.857
phon	5	pon	326	0.857
phon	5	hon	1027	0.857
lhia	5	lhi	54	0.857
lhia	5	lha	677	0.857
gai	5	ngai	307	0.857
nim	5	ngim	71	0.857
ahinpha	5	ahinpoh	70	0.857
aseitei	5	aseitai	388	0.857
lhungun	5	lhungin	94	0.857
lhungun	5	ahungun	91	0.857
taol	5	tol	136	0.857
taol	5	tao	113	0.857
agamudoh	5	amudoh	207	0.857
uvem	5	uve	164	0.857
apangun	5	apangin	73	0.857
alho	5	alo	64	0.857
thel	5	hel	1082	0.857
amau	5	amu	259	0.857
amau	5	ama	4814	0.857
theilom	5	theilou	101	0.857
doma	5	dom	51	0.857
houlimna	5	houina	53	0.857
apanpin	5	apangin	73	0.857
apansat	5	apansah	84	0.857
jama	5	jam	78	0.857
jama	5	ama	4814	0.857
ajin	5	jin	726	0.857
ahatdoh	5	ahetdoh	97	0.857
apaite	5	asepaite	94	0.857
joab	5	job	109	0.857
kitu	5	kit	1961	0.857
athapeh	5	athupeh	129	0.857
bahu	5	bah	64	0.857
nungjui	5	dungjui	141	0.857
thuseipa	5	thusei	539	0.857
tilouvin	5	touvin	115	0.857
danthum	5	danthua	61	0.857
atai	5	tai	2148	0.857
atai	5	ati	3544	0.857
temu	5	tem	64	0.857
achapan	5	nachapa	73	0.857
achapan	5	kachapa	129	0.857
chul	5	chu	25976	0.857
kiledoh	5	kipedoh	57	0.857
apansan	5	apansah	84	0.857
akipedoh	5	akipoh	51	0.857
okai	5	kai	121	0.857
hola	5	hol	104	0.857
hola	5	hoa	105	0.857
anatoh-u	5	anatoh	96	0.857
aloupia	5	loupina	237	0.857
vaihomte	5	vaihom	131	0.857
thuu	5	thu	2917	0.857
lhel	5	lel	58	0.857
lhel	5	hel	1082	0.857
ahetsoh	5	ahetdoh	97	0.857
shuh	5	suh	182	0.857
vaichat	5	vachate	57	0.857
kahetna	5	kahenga	240	0.857
amachang	5	achang	87	0.857
thahatpa	5	thahat	257	0.857
kathodoh	5	kathoh	50	0.857
namangin	5	nangin	585	0.857
thengte	5	chengte	154	0.857
jamo	5	jam	78	0.857
khattoh	5	khattou	89	0.857
lhangsam	5	lhanga	52	0.857
umba	5	uma	214	0.857
mangding	5	mangin	86	0.857
aoi	5	aloi	64	0.857
aoi	5	akoi	60	0.857
bahkaite	5	bahkai	76	0.857
nahengu	5	nahenga	221	0.857
lhangsap	5	lhanga	52	0.857
kichaiya	5	kichai	51	0.857
cana	5	ana	292	0.857
jaho	5	jah	2028	0.857
kaseiyu	5	aseiyun	106	0.857
ipijehinem	5	ijeh-inem	1384	0.842
naseiyuvin	5	ngaiyuvin	94	0.842
nolnabeiyin	5	nolnabei	71	0.842
akiphongdoh	5	aphondoh	76	0.842
gaseiyuvin	5	ngaiyuvin	94	0.842
nachunguvah	5	nachunga	130	0.842
nahitauvin	5	nahitauve	56	0.842
konjoh	5	kondoh	76	0.833
longin	5	mongin	121	0.833
longin	5	lhonin	533	0.833
peldoh	5	geldoh	92	0.833
athisoh	5	athoh	112	0.833
pauvin	5	tauvin	511	0.833
pauvin	5	pouvin	178	0.833
pauvin	5	dauvin	78	0.833
eihing	5	neihin	162	0.833
eihing	5	mihing	78	0.833
thilpi	5	thalpi	80	0.833
konuvin	5	konin	1551	0.833
athusoh	5	athoh	112	0.833
khosa	5	khohsah	68	0.833
tanlou	5	tailou	83	0.833
jengle	5	tengle	130	0.833
jengle	5	jongle	151	0.833
kasung	5	kanung	55	0.833
anaboh	5	anatoh	96	0.833
anaboh	5	anabol	115	0.833
thupoh	5	thupha	170	0.833
thupoh	5	thupeh	313	0.833
kakicha	5	kicha	139	0.833
hisang	5	thisan	317	0.833
aki-ah	5	akipah	51	0.833
aki-ah	5	akilah	108	0.833
kah-in	5	tah-in	493	0.833
kah-in	5	sah-in	78	0.833
achona	5	chonna	220	0.833
ngahpan	5	napan	74	0.833
ahungu	5	nahung	187	0.833
akitim	5	akitin	61	0.833
koipeh	5	koipen	140	0.833
kalhoh	5	kathoh	50	0.833
jouhel	5	louhel	1355	0.833
helun	5	heluvin	51	0.833
kichan	5	kichat	93	0.833
kichan	5	kichai	51	0.833
heidoh	5	seidoh	55	0.833
achule	5	chuleh	266	0.833
gamsah	5	gamlah	64	0.833
thilou	5	thilto	950	0.833
khoppin	5	khopi	1691	0.833
amachal	5	achal	87	0.833
namiten	5	namit	106	0.833
namiten	5	namin	80	0.833
akidong	5	adong	55	0.833
amiten	5	namite	140	0.833
gachen	5	nachen	56	0.833
