Vocabulary	Count
agajam	2
agajamle	1
agajat	1
agajen	2
agaji	1
agajin	1
agajipoi	2
agajoa	1
agajoh	1
agajol	1
agajou	2
agajouvin	3
agajuina	1
agajuipeh	1
agakaidoh	1
agakaidoh-in	1
agakaiya	3
agakaiyin	4
agakaiyu	1
agakaiyui	1
agakaiyun	1
agakaiyuvin	1
agakal	1
agakap	1
agakhol	4
agakholjin	1
agakholsoh	3
agakhomsoh	1
agakhop	2
agakhopem	2
agakhu	1
agakichoh	1
agakido	1
agakihol	1
agakihou	2
agakijam	1
agakilah	1
agakilon	1
agakimu	1
agakimudoh-	1
agakimupin	1
agakimusah	1
agakipui	1
agakipuiben	1
agakisat	1
agakisatpi	1
agakisel	2
agakoi	1
agakoisoh	1
agakou	6
agakoudoh	1
agakoudoh-uvin	1
agakoukhom	1
agakoupeh	2
agakousah	3
agakousah-e	1
agakousah-in	13
agakoutai	1
agakouvin	1
agakouvun	2
agakum	1
agakunin	1
agal	30
agal-hang	2
agala	1
agaladoh-in	1
agalah	2
agalai	1
agalamtoa	1
agalamton	3
agalamtouve	1
agalan	4
agalap	1
agalatai	1
agalauvin	1
agalbol	1
agaleh	1
agaleng	1
agalhun	1
agalhung	1
agalhut	2
agaljo	1
agalkai	13
agalkaisah	2
agalkaisah-in	1
agalkaisoh	2
agalkaitai	2
agalkaiya	1
agalkaiyin	4
agalkaiyun	6
agalkaiyuvin	3
agalkon	2
agalkonna	1
agalmin	1
agalmu	3
agaloidoh	1
agalpal	1
agalsat	4
agalsatna	1
agalte	9
agalteu	23
agalteuva	1
agaluipeh-in	1
agalum	2
agalumin	1
agalup	2
agaluppi	2
agaluppin	2
agalut	22
agalut'in	1
agalutle	2
agalveng	7
agalvet	1
agalvon	10
agalvonpo	1
agalvonpoa	3
agalvonpopa	6
agalvonpopan	4
agam	181
agam-ngah	2
agama	16
agaman	1
agamanin	2
agamat	2
agamga	11
agamgi	54
agamgia	3
agamgin	2
agamgiu	1
agamin	2
agamjouse	1
agamkai	4
agamkol	1
agamla	14
agamlat	5
agamle	3
agamlenna	1
agammang	3
agammsunga	1
agamna	1
agamngah	1
agampoh	1
agamsah	1
agamsoh	1
agamsoh-in	1
agamsumg	1
agamsung	178
agamsunga	105
agamsungin	1
agamsungma	1
agamsungse	1
agamsungu	12
agamsunguva	9
agamtan	1
agamtheng	1
agamthip	1
agamu	10
agamudoh	5
agamudoh-in	2
agamui	2
agamun	6
agamut	1
agamutapoi	1
agamutauve	1
agamuva	2
agamva	1
agamvaipoteu	1
agan	4
agancha	30
aganchaho	1
aganchate	2
aganchateu	2
aganchau	11
aganeh	3
aganei	2
aganen	1
agang	1
agangpa	3
agantha	1
aganthau	2
aganto	1
aganung	2
agao	8
agaochana	2
agaochangin	1
agaosap	25
agaosapna	1
agaosapsa	1
agaosapsau	1
agaotheiho	1
agaotheipa	1
agaovin	1
agaovu	1
agaovun	1
agaovuva	1
agaovuvin	1
agap	2
agapang	2
agapanhu	1
agapanpiu	1
agapeh	4
agapen	2
agapetai	5
agaphai	1
agaphan	1
agaphapeh-e	1
agaphauvin	1
agaphet	1
agaphong	1
agaphut	1
agapnau	1
agapo	1
agapodoh	1
agapodoh-uvin	1
agapolut	1
agapon	1
agapot	3
agapotdoh	6
agapotdoh-uvin	1
agapu	2
agapui	3
agapuidoh	2
agapuilut	1
agapuipeh-in	1
agapuisah	4
agapuiyin	2
agaput	1
agasah	1
agasahdoh	1
agasamin	1
agasat	7
agase	1
agasei	18
agaseipeh	19
agaseipeh-in	3
agaseisah	7
agaseisah-e	7
agaseisah-in	2
agaseisah-ui	2
agaseitai	7
agaseitan	1
agaseitauve	5
agaseiye	8
agaseiyin	9
agaseiyui	1
agaseiyun	8
agasel	2
agasela	1
agasem	1
agasemin	2
agasep	1
agasimna	1
agasoh	2
agasol	1
agasung	2
agatai	1
agatan	3
agatanden	1
agatang	1
agatao	1
agataotai	2
agataovin	2
agatapon	1
agate	1
agatha	4
agathah	10
agathal	5
agathalah	2
agatham	4
agathamin	3
agathana	1
agathat	11
agathei	5
agathi	2
agathot	2
agathuh	1
agathum	2
agathume	1
agati	29
agatia	2
agatil	1
agatildoh	2
agatileh	1
agatin	1
agatipeh-e	1
agatisah	3
agatisah-e	11
agatisah-in	4
agatisah-ui	2
agatiuve	7
agatiuvin	2
agatodoh	4
agatoh	6
agatoh-in	2
agatol	4
agatoldoh	1
agatong	1
agatonguvin	1
agatoutai	1
agatouva	1
agatouve	1
agatouvin	1
agatuh	2
agatun	2
agatungtai	1
agau	2
agaum	1
agaumtai	1
agauva	2
agavah	2
agave	3
agavechen	1
agaven	1
agavet	1
agavetsah	1
agavetsah-in	1
agaveuvin	2
agavil	4
agavuitauve	3
age	2
age-na	4
agee	1
ageh	13
ageh-uvin	1
agei	27
ageideh	1
ageigol	9
ageigola	8
ageina	1
ageinoi	1
ageiphe	1
ageisa	1
ageitai	1
ageitan	2
ageitauve	3
ageiya	2
ageiyin	8
ageiyun	4
agel	72
agel'u	1
agel-e	1
agel-ham	1
agela	5
ageldoh	33
ageldoh-in	4
ageldoh-un	2
ageldoh-uva	1
ageldohji	2
ageldohsah	1
agele	1
agelem	1
agelgamu	1
agelin	4
ageljin	3
ageljoh	1
agelkhoh	4
agelleh	1
agelmouve	1
agelpeh	2
agelpha	2
agelpoi	1
agelpouve	1
agelsa	1
ageltai	2
ageltan	1
ageltauve	2
ageltauvin	1
ageltoh	3
ageltoh-in	1
ageltohsa	1
agelu	1
agelui	1
agelun	3
ageluve	1
agemsa	1
agemsan	2
agemunuva	1
agen	5
agendet	1
agenin	2
agenphai	1
agensange	1
agenson	1
agensuh	1
agenthei	28
agentheina	4
agentheinau	1
agentheisah	1
agentheiya	1
agentheiyuva	1
agep	1
agesah	1
aget	3
agetbe	1
agetna	2
agetnan	1
agetsang	1
agigel	1
agih	55
agih-e	2
agih-in	14
agihdan	3
agihdol	2
agihjat	1
agihna	1
agihsa	5
agihsal	5
agihsala	2
agihsalna	1
agihsalpoi	1
agihsan	1
agihtai	1
agiipiu	1
agil	18
agila	2
agiljang	2
agilje	1
agilkel	12
agilkela	1
agilkeltan	1
agilkelte	8
agilkelu	2
agillouva	1
agilou	40
agiloupa	4
agilouva	9
agilpi	2
agilpoi	1
agim	17
agima	1
agimbol	3
agimbolji	1
agimna	5
agimnam	38
agimnamtui	4
agimnau	1
agimnauva	1
agimsel	1
agin	25
agina	1
aginchat	3
aging	24
agingcha	2
agingchauvin	1
aginge	2
agingin	8
aginginguvin	1
agingpon	1
agingtai	1
agingtauve	1
aginguve	1
aginguvin	3
aginlo	1
aginlou	1
aginmoa	1
aginsah	1
aginsah-in	1
aginsoh	4
aginu	1
agit	3
agitlou	9
agitlouna	11
agitlounau	1
agitlouva	1
ago	24
ago-lhan	1
ago-lhasoh	1
ago-lhon	1
agochana	1
agodeh	3
agodenin	1
agoh	4
agoh-in	1
agoham	1
agoi	18
agoipi	1
agoipoi	1
agoitan	1
agoivai	1
agoiyin	4
agoiyun	1
agojie	1
agojiuve	1
agol	65
agol'in	1
agol-ho	1
agol-lhan	1
agol-vahna	1
agola	2
agoldang	1
agoldoh	3
agolin	4
agollah	1
agolle	2
agollhan	2
agollhang	4
agollhangho	1
agollhangpa	2
agolni	2
agolnop	2
agolnun	1
agolpa	11
agolpan	2
agolpi	1
agolpouve	1
agolsoh	2
agoltan	1
agolte	17
agolteu	2
agolteuvin	1
agoltoh	5
agoltoh-e	1
agoltoh-in	1
agoltoh-uvin	1
agoluvin	5
agolvai	6
agolvaiho	1
agolvaise	1
agom	7
agoma	18
agomin	9
agomkom	8
agomkomcha	2
agomkomin	1
agomsoh	2
agon	51
agona	6
agondoh	3
agong	17
agonggoh	1
agongin	1
agongso	1
agongtoh	2
agongtoh-in	1
agongtul	1
agonin	1
agonjoh	1
agonpeh	5
agonpeh-e	1
agonpeh-in	2
agonpehna	1
agonsa	4
agonsoh	1
agontha	1
agonthau	1
agontoh	3
agontohsa	3
agontohsoh	1
agonu	4
agop	14
agophel	1
agopji	2
agopjin	1
agopoi	4
agopon	1
agopouve	2
agopouvin	2
agoppai	1
agopsuh	1
agoptan	2
agosa	3
agosoh	8
agot	68
agotah	1
agotai	7
agotan	2
agotapon	1
agotauve	5
agotauvin	5
agotbong	1
agotchan	1
agothet	1
agotle	1
agotna	2
agotpeh	2
agotpehsa	1
agotpen	1
agotsa	5
agotsah	1
agotsaho	1
agotsan	1
agotsau	1
agotte	1
agou	45
agou-vin	1
agoujouse	1
agoukhol	2
agoulo	41
agoulou	6
agoulouva	1
agouva	5
agouvam	11
agouvame	1
agouvamin	1
agouvamtai	1
agouve	12
agouvin	27
agouvu	3
agovam	22
agrippa	11
agrippan	3
agu	33
agua	1
agubuh	5
agubuh-uva	1
agucha	1
agudoh-in	1
agudohset	1
aguh	16
aguh-in	2
aguhjat	1
agui	5
aguilhun	14
aguilhung	5
aguilhungin	1
aguilhunna	1
aguilhunsah	6
aguiya	2
aguma	1
agumang	1
agumgoa	1
agunche	2
agunchu	2
agunchuje	1
agunchuna	1
agunchuve	1
agup	1
agupna	2
agur	3
agusoh	1
agut	1
agutuhnau	1
aguu	1
ah	1389
ah'zai	2
ah-in	8
aha	33
aha-ngeh	1
aha-pun	1
ahab	135
ahabol	5
ahabolbe	1
ahaduchat	1
ahaga	1
ahagelui	1
ahagin	2
ahah	4
ahahem	1
ahahsa	12
ahahsai	3
ahahsal	1
ahahsan	1
ahahsat	3
ahahsel	4
ahahsela	1
ahahselin	1
ahahselna	1
ahahselsa	2
ahai	6
ahaibeiyin	1
ahaideh	1
ahaikhum	1
ahailutpeh	1
ahaimo	1
ahainin	1
ahaipoi	1
ahaisa	3
ahaisah	2
ahaisah-in	1
ahaisam	6
ahaisoh	1
ahaisohtai	1
ahaitai	5
ahaitan	1
ahaitanin	1
ahaitauve	1
ahaiyin	4
ahajat	1
ahajedoh	1
ahajop	1
ahakamna	1
ahakham	1
ahal	24
ahala	1
ahalbe	1
ahalchaisoh	1
ahaldoh	2
ahalnam	12
ahalnamna	1
ahalnamun	1
ahalnat	1
ahalpeh	1
ahalsi	14
ahalsoh	1
ahalung	1
ahaluvin	1
ahalvam	48
ahalvamin	7
ahalvamsa	2
ahalvamsoh	1
ahalvamtan	1
ahalvamun	1
aham	4
ahama	1
ahamdoh	9
ahamhing	93
ahamhoithoa	1
ahamin	2
ahamkeh	1
ahamlah	1
ahampa	1
ahampen	1
ahamphai	1
ahamphajo	1
ahamphat	1
ahamphatnau	1
ahamset	4
ahamsetna	2
ahamsetnau	1
ahan	1
ahang	8
ahanuh	1
ahao	17
ahaobe	1
ahaodoh	8
ahaodohna	1
ahaohon	1
ahaoje	1
ahaole	1
ahaona	14
ahaonasa	1
ahaopa	1
ahaosa	1
ahaosah	2
ahaosah-e	1
ahaothei	1
ahaova	1
ahaovin	1
ahap	2
ahapan	1
ahapen	1
ahapsat	1
ahapta	1
ahar	3
aharai	1
ahas	1
ahasah	6
ahasah-e	1
ahasal	1
ahasap	4
ahasei	1
ahaseiphong	1
ahasu-e	2
ahasu-e'rus	29
ahasuerus	1
ahat	48
ahatdoh	5
ahatdoh-in	1
ahatdoh-un	1
ahatdohsah	1
ahatdohtai	1
ahath	1
ahathip	1
ahatjipoi	1
ahatjo	4
ahatjoh	1
ahatjoi	2
ahatjon	3
ahatjou	1
ahatlou	1
ahatmo	7
ahatmoa	2
ahatmon	1
ahatmote	2
ahatna	3
ahatoh	1
ahatpen	2
ahatpon	1
ahatsah	3
ahatsah-un	1
ahatsah-uvin	1
ahattai	1
ahatte	1
ahatten	1
ahatu	3
ahatval	4
ahau	5
ahautauve	1
ahauvin	1
ahaz	85
ahazi	52
ahaziah	6
ahazjah	1
ahba	2
ahban	1
ahcha	3
ahchal	2
ahe	16
ahe-lhah	1
ahea	5
ahebal	1
aheboh	6
ahebol	1
ahechen	2
ahechip	1
ahedoh	35
ahedoh-in	4
ahedoh-un	1
ahedoh-uvin	1
ahedohtai	1
aheh	40
aheh-bongin	1
aheh-in	1
aheh-u	1
aheh-un	1
ahehbal	2
ahehbel	1
ahehho	4
ahehna	2
ahehnan	1
ahehnau	7
ahehpeh	1
ahehpouve	1
ahehse	2
ahehsea	1
ahehset	7
ahehsetna	2
ahehseuvin	2
ahehtel	1
ahei	28
aheicha	3
aheichang	2
aheidoh	5
aheidohtai	1
aheiji	1
aheikit	1
aheikonpeh	1
aheile	2
aheilha	1
aheilouva	1
aheilut	1
aheimang	3
aheimanga	1
aheimanna	1
aheina	1
aheipouvin	4
aheitai	1
aheitan	2
aheitoh	1
aheiya	2
aheiyin	2
aheiyun	3
aheiyuva	1
ahejin	1
ahejing	1
ahejingin	1
ahejipoi	1
ahejitapoi	1
ahejiuve	1
ahejouve	1
ahekel	1
ahekhen	9
ahekhenjin	1
ahekhenjipoi	1
ahekhentai	1
ahel	18
ahelhah	1
ahelou	3
ahem	14
ahema	3
ahemasan	2
ahemin	2
ahemlam	1
ahemseu	1
ahen	37
ahenai	10
ahenan	2
ahenasauvin	1
ahenauve	3
ahenauvin	1
ahendet	2
aheng	87
ahenga	176
ahengah	17
ahengin	2
ahengu	3
ahengulva	1
ahenguva	32
ahenguvah	2
ahenjie	1
ahenjin	1
ahentai	2
ahentauve	1
ahenu	1
aheo	1
aheodah	1
ahepai	1
ahepaijenin	1
ahepha	15
ahephalou	1
ahephapoi	3
ahephapon	2
ahepi	3
ahepin	1
ahepina	2
ahepjia	1
ahepoi	25
ahepon	7
ahepouve	25
ahepouvin	4
aher	1
ahesoh	32
ahesoh-e	1
ahesoh-in	1
ahet	126
ahet'uva	1
ahet-tohsah-in	1
ahet-u	1
aheta	2
ahetai	1
ahetan	1
ahetanpeh	1
ahetapouve	4
ahetapouvin	1
ahetauve	3
ahetauvin	1
ahetbena	1
ahetcheh-u	1
ahetchen	2
ahetchet	1
ahetchom	1
ahetdanin	1
ahetdoh	97
ahetdoh-u	1
ahetdoh-uva	1
ahetdohna	3
ahetdol	1
ahetel	1
ahethei	2
ahetje	1
ahetjeh	4
ahetjeh-un	1
ahetkhah	2
ahetkhen	12
ahetkhom	1
ahetlou	1
ahetlouvu	1
ahetmo	1
ahetna	7
ahetnah	1
ahetnau	3
ahetoh	26
ahetoh-a	3
ahetoh-in	1
aheton	1
ahetpeh	3
ahetphah	10
ahetphotsah	1
ahetsa	3
ahetsah	15
ahetsah-in	2
ahetsah-un	1
ahetsah-uva	1
ahetsahna	1
ahetsahpa	1
ahetsau	2
ahetsoh	5
ahettei	1
ahettoh	7
ahettohsah	25
ahettohsah-e	1
ahettohsah-in	5
ahettohsah-u	1
ahettohsahna	1
ahettohsahpiu	1
aheuve	6
aheuvin	17
ahi	16761
ahi'ah	1
ahi'tub	2
ahi-assyria	1
ahi-bouve	1
ahi-e	1
ahi-jengin	1
ahi-poi	2
ahi-tapoi	1
ahi-uve	1
ahi-uvin	1
ahi-vangin	1
ahia	15
ahibang	2
ahibanga	2
ahibep	10
ahibep'e	1
ahibo	1
ahibou	3
ahibou-ve	1
ahibouve	516
ahibouvin	11
ahibouvln	1
ahibouvui	26
ahibouvun	1
ahibove	8
ahibovin	1
ahibovui	5
ahicheh	3
ahicheh-e	3
ahicheh-in	1
ahicheh-uve	1
ahicheh-uvin	1
ahichelai	1
ahichu	1
ahideh	12
ahideh-in	1
ahidehpoi	3
ahidem	8
ahiding	8
ahidinga	2
ahidingleh	1
ahidoh	4
ahidohna	1
ahidol	1
ahidungjuiyin	1
ahiezer	7
ahih	1
ahih-uva	1
ahihi	1
ahihonin	1
ahihouve	13
ahihud	1
ahijah	20
ahije	3
ahijeh	111
ahijeh-a	5
ahijeh-in	43
ahijeh-u	4
ahijeh-uva	5
ahijeh-uvin	5
ahijeng	9
ahijenga	1
ahijenge	36
ahijengin	10
ahijengse	1
ahijie	8
ahijin	3
ahijing	3
ahijinge	8
ahijipoi	1
ahijitai	1
ahijo	2
ahijoboume	1
ahijobouve	2
ahijoi	6
ahijong	5
ahijongle	29
ahijongleh	54
ahijotan	1
ahikahsea	1
ahikhah	7
ahikhai	1
ahikhan	1
ahikit	9
ahikop	1
ahil	127
ahil'a	1
ahil'e	1
ahil'in	4
ahil'u	1
ahil'uvin	1
ahila	2
ahilai	1
ahilaiya	1
ahilam	11
ahilchah	8
ahilchah-in	3
ahilchahna	1
ahilchen	5
ahilchet	7
ahildollouhel	1
ahile	761
ahileh	1611
ahilehah	1
ahileng	1
ahilguh	3
ahilhon	13
ahilhona	1
ahilhone	98
ahilhonin	27
ahilhontai	2
ahilin	3
ahilji	2
ahiljin	3
ahiljipeh-in	1
ahille	1
ahillen	1
ahillhang	4
ahilmasan	1
ahilna	15
ahilnau	3
ahilou	77
ahiloujeh	1
ahiloujeh-in	1
ahiloujeh-un	1
ahiloujongle	1
ahiloule	145
ahilouleh	16
ahilouna	4
ahiloutah	1
ahilouva	29
ahilouvin	1
ahilpa	5
ahilpan	1
ahilpanin	1
ahilpeh-in	1
ahilpouvin	1
ahilsoh	1
ahiltai	6
ahiltan	5
ahiltauve	3
ahilud	2
ahilui	1
ahilun	1
ahiluva	1
ahim	68
ahima	3
ahimaaz	1
ahimaitai	1
ahimaiye	3
ahiman	3
ahimanin	1
ahime	8
ahimelech	12
ahimen	2
ahimin	1
ahimong	7
ahimonge	4
ahimongin	1
ahimopoi	1
ahimsa	1
ahimsan	1
ahin	4872
ahin-get	1
ahin-lha	1
ahin-pu'vin	1
ahin-seiyin	1
ahin-um	1
ahina	29
ahinadab	2
ahinah	19
ahinai	139
ahinaisaipoi	1
ahinajoh	2
ahinalai	2
ahinalaiye	31
ahinalaiyin	7
ahinan	20
ahinaseiye	1
ahinau	2
ahinauva	1
ahinauve	1
ahinbe	4
ahinbei	3
ahinbel	2
ahinboh	1
ahinboh-uva	1
ahinbol	28
ahinboldoh	1
ahinbole	1
ahinboltai	2
ahinboltan	1
ahinbu	1
ahinchan	3
ahinche	1
ahinchoi	40
ahinchoipeh	2
ahinchoisoh	1
ahinchoiya	7
ahinchoiye	9
ahinchoiyin	9
ahinchoiyu	2
ahinchoiyun	1
ahinchoiyuva	1
ahinchoiyuvin	1
ahinchom	4
ahinchomdoh-e	1
ahinchot	4
ahinchup	1
ahinda	3
ahinde	1
ahindei	1
ahindel	21
ahindela	1
ahindellut	1
ahindelun	1
ahindip	1
ahindo	3
ahindoh	12
ahindohsah	1
ahindoi	1
ahindom	2
ahindomin	2
ahindon	1
ahindonbut	8
ahindonbut'in	1
ahindongin	1
ahindop	7
ahindou	1
ahindouve	1
ahindouvun	1
ahine	1
ahing	133
ahing-ah	1
ahing-in	1
ahinga	17
ahingal-uvin	1
ahingdoh	80
ahingdoh-e	1
ahinge	48
ahingho	2
ahinghoi	10
ahinghoitai	1
ahingin	192
ahingjie	1
ahingjuh	1
ahingla	1
ahinglou	1
ahingnai	1
ahingnalai	1
ahingnu	4
ahingpa	1
ahingpau	1
ahingpon	1
ahingsot	1
ahingtai	10
ahingtan	2
ahingtauve	1
ahingthei	1
ahingui	1
ahinguva	1
ahinguve	1
ahinguvin	2
ahinha	1
ahinhal	1
ahinhet	2
ahinhil	1
ahinho	1
ahinhoipeh	1
ahinhol	11
ahinhou	2
ahinhouvin	1
ahinhudoh	1
ahinhuhdoh	1
ahinjah	3
ahinjal	1
ahinjam	1
ahinjama	1
ahinjamdoh	1
ahinjan	1
ahinjap	1
ahinjep	2
ahinji	1
ahinjih	2
ahinjih-in	1
ahinjin	1
ahinjoh	1
ahinjomin	1
ahinjon	6
ahinjot	16
ahinjot'in	1
ahinjotna	1
ahinjotpa	6
ahinjotpan	1
ahinjou	1
ahinjouvin	1
ahinjuh	4
ahinjui	2
ahinjuiya	1
ahinjuiyui	1
ahinjuiyun	1
ahinka	1
ahinkah	2
ahinkai	34
ahinkaidoh	1
ahinkaisuh	1
ahinkaisuh-uvin	1
ahinkaiya	5
ahinkaiye	1
ahinkaiyin	2
ahinkaiyu	1
ahinkaiyun	2
ahinkaiyuve	2
ahinkaiyuvin	1
ahinkal	1
ahinkap	3
ahinkedoh	1
ahinkhenge	1
ahinkho	97
ahinkhoa	4
ahinkhoiyin	1
ahinkhol	3
ahinkhon	3
ahinkhop	1
ahinkhou	8
ahinkhouva	2
ahinkhum	1
ahinkit	2
ahinkiu	1
ahinkou	7
ahinkoupa	1
ahinkouva	1
ahinkouvin	12
ahinla	564
ahinlah	4
ahinlai	10
ahinlaisea	3
ahinlaisen	4
ahinlaiya	2
ahinlaiyin	2
ahinlaiyun	1
ahinlan	3
ahinlansah	1
ahinlap	1
ahinle	10
ahinlehdoh	1
ahinlehdoh-in	1
ahinlekhun	1
ahinlha	10
ahinlhadoh	1
ahinlhah	3
ahinlhan	3
ahinlhangdoh	1
ahinlhen	1
ahinlhep	2
ahinlhoh	3
ahinlhon	6
ahinlhonpi	1
ahinlhun	2
ahinlhut	10
ahinloh	2
ahinlonsah	1
ahinlonvuh	1
ahinlosoh	1
ahinlou	2
ahinlouve	1
ahinmat	1
ahinmu	2
ahinmudoh	3
ahinmut	4
ahinna	34
ahinnah	1
ahinnai	2
ahinnaiyin	1
ahinnan	1
ahinnau	1
ahinneh	1
ahinnei	2
ahinneiyuva	1
ahinngan	1
ahinnung	2
ahinpal	1
ahinpat	1
ahinpe	2
ahinpeh	35
ahinpeh-e	3
ahinpeh-in	11
ahinpeh-uva	1
ahinpei	1
ahinpen	1
ahinpet	4
ahinpeuve	1
ahinpha	5
ahinphah	16
ahinphan	3
ahinphat	1
ahinphauve	1
ahinphauvin	2
ahinphi	2
ahinpho	2
ahinphon	1
ahinphondoh	1
ahinphong	1
ahinpi	2
ahinpia	6
ahinpih	1
ahinpo	77
ahinpodoh	3
ahinpoh	70
ahinpoh-u	1
ahinpoh-uva	2
ahinpohdoh	1
ahinpohsah-in	1
ahinpohu	1
ahinpoi	3
ahinpolut	2
ahinpoluttai	1
ahinpon	12
ahinpotai	3
ahinpotou	1
ahinpouve	3
ahinpouvin	8
ahinpu	7
ahinpui	52
ahinpuidoh	15
ahinpuidoh-in	4
ahinpuilut	4
ahinpuina	1
ahinpuipeh	1
ahinpuitai	2
ahinpuiya	6
ahinpuiye	2
ahinpuiyin	19
ahinpuiyui	2
ahinpuiyun	12
ahinpuiyuva	1
ahinput	1
ahinputdoh	1
ahinsa	3
ahinsah	13
ahinsah-e	2
ahinsah-in	2
ahinsahji	1
ahinsal	3
ahinsalvah	1
ahinsam	5
ahinsamin	1
ahinsan	2
ahinsap	1
ahinsat	2
ahinsau	1
ahinse	1
ahinsei	28
ahinseidoh	1
ahinseipeh	1
ahinseisa	1
ahinseitai	6
ahinseitan	3
ahinseiye	2
ahinseiyin	68
ahinseiyuva	1
ahinsem	9
ahinsemin	2
ahinsempatni	1
ahinsemtai	2
ahinsep	10
ahinsepdoh	1
ahinseplhan	1
ahinsil	1
ahinso	7
ahinsodoh	3
ahinsol	46
ahinsol'in	1
ahinsola	8
ahinsoldoh	1
ahinsoldohna	1
ahinsolin	3
ahinsolji	1
ahinsolpa	2
ahinsolpeh	1
ahinsoltan	1
ahinsolun	1
ahinsom	1
ahinson	6
ahinsu	1
ahinsuh	1
ahinsun	1
ahinsung	2
ahinsutsa	1
ahintan	5
ahintha	1
ahinthah	1
ahintham	1
ahinthat	2
ahinthei	1
ahintheina	2
ahintholdoh-in	1
ahinthot	8
ahinti	9
ahintil	2
ahintildoh	3
ahintin	4
ahinto	9
ahintodoh	6
ahintoh	5
ahintol	14
ahintoldoh	3
ahintolna	1
ahintom	5
ahintomin	1
ahintomjol	1
ahintou	1
ahintoupha	1
ahintouva	1
ahintu	1
ahintum	1
ahintumkeh	1
ahintundoh	2
ahinvah	5
ahinve	4
ahinvei	3
ahinven	4
ahinvesuh	1
ahinvet	5
ahinvetsah	2
ahinvetset	1
ahinvo	1
ahinvop	9
ahinvotol	1
ahinvui	1
ahio	2
ahipa	1
ahipai	4
ahipaitai	1
ahipantauve	1
ahipeh	1
ahipeh-e	2
ahipeh-in	2
ahipen	2
ahipene	5
ahipet	5
ahiphat	18
ahiphat'in	2
ahipoi	353
ahipon	32
ahipou	2
ahipouve	23
ahipouvin	2
ahira	6
ahiram	2
ahisa	2
ahisah	18
ahisah-e	1
ahisamach	1
ahisampoi	2
ahish	1
ahisite	2
ahismach	2
ahisoh	16
ahita	4
ahitabouve	2
ahitadem	1
ahitah	50
ahitah-a	2
ahitai	1652
ahitan	322
ahitapoi	12
ahitapon	4
ahitauve	114
ahitauvin	22
ahitave	1
ahitei	1
ahiteng	1
ahitengle	1
ahitengleh	7
ahith	21
ahitha	6
ahithai	22
ahithan	4
ahithauve	3
ahithauvin	1
ahithei	8
ahitheile	1
ahitheina	3
ahitheiya	2
ahitheiye	2
ahithou	1
ahiti	11
ahitibol	1
ahitih	1
ahitin	44
ahitoh	1
ahitoh-e	1
ahitub	8
ahiu	11
ahiule	1
ahiuleh	6
ahiuva	23
ahiuve	1307
ahiuvin	703
ahiuvm	1
ahiuyin	1
ahivahgin	1
ahivang	46
ahivanga	77
ahivangala	1
ahivangin	812
ahivangin-thilsea	1
ahivanginla	45
ahivangle	14
ahivangleh	10
ahivangun	1
ahivei	1
ahiveiyu	1
ahiveiyun	1
ahivouve	3
ahivungin	1
ahiya	53
ahiye	1619
ahjinu	1
ahkhomit	1
ahlaba	1
ahlai	2
ahln	1
ahm	1
aho	11
aho-lhah	2
ahoasa	1
ahodoh	3
ahoh	37
ahoh-uve	1
ahoh-uvin	1
ahohdoh	3
ahohdoh-in	1
ahohsal	2
ahoi	30
ahoidam	2
ahoidamin	2
ahoidan	2
ahoidoh	14
ahoidoh-e	1
ahoidohna	1
ahoijo	1
ahoijoh	1
ahoijon	1
ahoikhenin	1
ahoikhom	1
ahoikhomin	1
ahoilai	1
ahoile	1
ahoilheh	1
ahoilou	1
ahoilut	3
ahoilutsoh	1
ahoipeh	1
ahoipeh-e	1
ahoipeh-in	2
ahoipen	3
ahoipoi	1
ahoisah	3
ahoitah	2
ahoitapoi	1
ahoithei	1
ahoitho	5
ahoithojin	1
ahoithon	1
ahoithopiuvin	1
ahoithopoi	1
ahoithouvin	1
ahoiya	3
ahoiye	1
ahoiyin	3
ahokhan	1
ahokhapoi	1
ahol	77
ahol'in	1
ahol'u	1
ahol'un	2
aholbe	3
aholdoh	10
aholdohjia	1
aholdohjin	1
aholdohna	1
aholgun	1
aholin	2
aholji	1
aholjie	1
aholjin	1
aholjiu	1
aholjiuve	2
aholle	1
aholloujeh-in	1
aholmosan	1
aholna	2
aholngaipoi	1
aholpat	1
aholpeh	2
aholpoi	2
aholpouva	1
aholsin	1
aholsoh	2
aholtai	4
aholtan	4
aholtauve	4
aholtauvin	2
aholtoh-un	1
aholu	1
aholun	1
aholuva	2
aholuvin	1
ahom	45
ahoma	1
ahomchehji	1
ahomda	1
ahome	2
ahomin	11
ahomjin	1
ahomjou	1
ahomkeo	19
ahomkeopi	1
ahomkeosa	2
ahomkeova	66
ahomkeovin	17
ahomkhen	3
ahomkhenin	3
ahompeh	1
ahompeh-e	1
ahomsa	3
ahomsah	1
ahomsan	2
ahomsoh	1
ahomtai	1
ahomtan	1
ahomtauve	1
ahomthang	1
ahon	60
ahona	2
ahonchangin	1
ahonchangpin	1
ahondoh	7
ahong	9
ahonga	1
ahongbit	1
ahongcha	10
ahongchan	2
ahongdoh	8
ahongdoh-in	1
ahongin	1
ahongphal	1
ahongsung	1
ahonjin	1
ahonle	1
ahonlei	3
ahonleiya	1
ahonna	2
ahonpeh	4
ahonpeh-in	2
ahonpin	1
ahonpiuva	1
ahonsa	2
ahonuvin	1
ahop	20
ahopa	4
ahopan	8
ahopauvin	1
ahopdoh	1
ahopeh	5
ahopeh-a	1
